date,employee_id,employee_name,role,department,sales_count,sales_value,customer_satisfaction,attendance,productivity_score
2024-10-19,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,4.7,1.0,90.6
2024-10-19,10,Ethan Garcia,Administrative Assistant,Administration,0,0,4.4,1.0,73.1
2024-10-19,5,Benjamin Garcia,Sales Manager,Sales,19,9120,3.1,1.0,88.8
2024-10-19,11,Sophia Brown,Marketing Coordinator,Marketing,1,971,4.3,1.0,74.5
2024-10-19,12,John Davis,Office Manager,Administration,5,3630,4.9,1.0,83.1
2024-10-19,14,Ethan White,Warehouse Associate,Warehouse,5,875,3.4,1.0,75.3
2024-10-19,20,Emma Robinson,Warehouse Associate,Warehouse,4,1472,3.3,1.0,67.8
2024-10-20,4,Isabella Garcia,Shipping Coordinator,Warehouse,1,685,4.5,1.0,67.8
2024-10-20,5,Benjamin Garcia,Sales Manager,Sales,20,19860,4.9,1.0,87.5
2024-10-20,14,Ethan White,Warehouse Associate,Warehouse,2,1188,4.5,1.0,77.4
2024-10-20,12,John Davis,Office Manager,Administration,3,951,3.8,1.0,72.4
2024-10-20,3,Mia Wilson,Marketing Coordinator,Marketing,4,1384,4.1,1.0,94.0
2024-10-20,13,Olivia Moore,Customer Service Manager,Customer Service,5,4285,4.6,1.0,85.5
2024-10-20,16,Emma Taylor,Customer Service Manager,Customer Service,2,1796,4.0,1.0,65.6
2024-10-20,6,Evelyn Brown,Digital Marketer,Marketing,5,2355,3.4,1.0,71.3
2024-10-20,17,Isabella White,Administrative Assistant,Administration,5,2195,4.5,1.0,97.4
2024-10-20,15,William Thompson,Office Manager,Administration,1,499,5.0,1.0,72.5
2024-10-20,18,Isabella Williams,Sales Associate,Sales,9,1836,3.7,1.0,92.3
2024-10-20,7,Benjamin Garcia,Support Specialist,Customer Service,1,501,4.0,1.0,66.4
2024-10-20,19,James Miller,Marketing Specialist,Marketing,0,0,4.8,1.0,82.9
2024-10-20,8,Isabella Miller,Warehouse Manager,Warehouse,2,1866,3.0,1.0,81.7
2024-10-21,7,Benjamin Garcia,Support Specialist,Customer Service,3,1635,3.3,1.0,97.2
2024-10-21,2,Alexander Martin,Receptionist,Administration,0,0,3.6,1.0,95.3
2024-10-21,11,Sophia Brown,Marketing Coordinator,Marketing,2,1968,3.8,1.0,62.4
2024-10-21,14,Ethan White,Warehouse Associate,Warehouse,0,0,4.3,1.0,85.2
2024-10-21,1,John Williams,Sales Representative,Sales,18,16956,4.1,1.0,82.6
2024-10-21,13,Olivia Moore,Customer Service Manager,Customer Service,4,1900,3.5,1.0,97.2
2024-10-21,5,Benjamin Garcia,Sales Manager,Sales,20,5420,4.9,1.0,79.0
2024-10-21,18,Isabella Williams,Sales Associate,Sales,10,8220,3.9,1.0,78.6
2024-10-21,8,Isabella Miller,Warehouse Manager,Warehouse,4,3012,3.8,1.0,69.5
2024-10-21,10,Ethan Garcia,Administrative Assistant,Administration,5,4935,4.1,1.0,75.2
2024-10-21,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,2620,4.3,1.0,84.6
2024-10-21,17,Isabella White,Administrative Assistant,Administration,3,1887,4.4,1.0,93.9
2024-10-21,12,John Davis,Office Manager,Administration,4,1992,3.8,1.0,76.7
2024-10-22,10,Ethan Garcia,Administrative Assistant,Administration,1,786,4.2,1.0,72.7
2024-10-22,7,Benjamin Garcia,Support Specialist,Customer Service,1,477,3.7,1.0,75.1
2024-10-22,1,John Williams,Sales Representative,Sales,2,788,3.6,1.0,79.7
2024-10-22,11,Sophia Brown,Marketing Coordinator,Marketing,4,3092,3.8,1.0,74.0
2024-10-22,5,Benjamin Garcia,Sales Manager,Sales,9,5931,3.6,1.0,72.2
2024-10-22,13,Olivia Moore,Customer Service Manager,Customer Service,1,454,4.5,1.0,93.8
2024-10-22,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,4.5,1.0,72.1
2024-10-22,4,Isabella Garcia,Shipping Coordinator,Warehouse,1,715,4.7,1.0,77.0
2024-10-22,15,William Thompson,Office Manager,Administration,2,1312,4.8,1.0,88.3
2024-10-22,12,John Davis,Office Manager,Administration,5,3890,3.5,1.0,82.0
2024-10-22,8,Isabella Miller,Warehouse Manager,Warehouse,5,4705,3.4,1.0,90.0
2024-10-22,14,Ethan White,Warehouse Associate,Warehouse,5,3120,3.3,1.0,62.4
2024-10-22,9,Charlotte White,Administrative Assistant,Administration,5,4210,3.9,1.0,96.4
2024-10-22,17,Isabella White,Administrative Assistant,Administration,5,3065,3.9,1.0,91.4
2024-10-23,15,William Thompson,Office Manager,Administration,0,0,4.0,1.0,67.7
2024-10-23,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,4.7,1.0,82.3
2024-10-23,7,Benjamin Garcia,Support Specialist,Customer Service,2,1952,4.7,1.0,66.0
2024-10-23,17,Isabella White,Administrative Assistant,Administration,5,1985,3.5,1.0,83.5
2024-10-23,6,Evelyn Brown,Digital Marketer,Marketing,1,806,4.8,1.0,73.0
2024-10-23,1,John Williams,Sales Representative,Sales,5,3440,4.2,1.0,96.8
2024-10-23,5,Benjamin Garcia,Sales Manager,Sales,3,2931,5.0,1.0,97.3
2024-10-23,13,Olivia Moore,Customer Service Manager,Customer Service,3,2793,3.4,1.0,90.8
2024-10-23,16,Emma Taylor,Customer Service Manager,Customer Service,2,1160,4.1,1.0,76.4
2024-10-23,14,Ethan White,Warehouse Associate,Warehouse,5,2560,4.4,1.0,97.1
2024-10-23,10,Ethan Garcia,Administrative Assistant,Administration,3,1122,3.3,1.0,62.2
2024-10-24,11,Sophia Brown,Marketing Coordinator,Marketing,4,988,4.4,1.0,67.6
2024-10-24,7,Benjamin Garcia,Support Specialist,Customer Service,5,4300,3.8,1.0,79.6
2024-10-24,6,Evelyn Brown,Digital Marketer,Marketing,2,1100,4.9,1.0,86.6
2024-10-24,16,Emma Taylor,Customer Service Manager,Customer Service,3,2919,3.8,1.0,96.8
2024-10-24,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,4.4,1.0,61.2
2024-10-24,13,Olivia Moore,Customer Service Manager,Customer Service,5,4125,4.2,1.0,70.6
2024-10-24,15,William Thompson,Office Manager,Administration,3,924,4.7,1.0,99.3
2024-10-24,10,Ethan Garcia,Administrative Assistant,Administration,2,780,3.5,1.0,89.8
2024-10-24,14,Ethan White,Warehouse Associate,Warehouse,1,502,4.7,1.0,68.9
2024-10-24,17,Isabella White,Administrative Assistant,Administration,5,4620,3.9,1.0,64.1
2024-10-24,19,James Miller,Marketing Specialist,Marketing,4,3620,3.8,1.0,74.1
2024-10-24,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,4.3,1.0,97.6
2024-10-24,12,John Davis,Office Manager,Administration,5,4365,3.7,1.0,96.3
2024-10-25,8,Isabella Miller,Warehouse Manager,Warehouse,5,3005,3.3,1.0,91.5
2024-10-25,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.5,1.0,67.1
2024-10-25,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,1035,3.5,1.0,79.6
2024-10-25,14,Ethan White,Warehouse Associate,Warehouse,3,300,3.2,1.0,84.2
2024-10-25,6,Evelyn Brown,Digital Marketer,Marketing,0,0,3.6,1.0,94.9
2024-10-25,10,Ethan Garcia,Administrative Assistant,Administration,1,165,3.0,1.0,64.7
2024-10-25,9,Charlotte White,Administrative Assistant,Administration,2,358,3.1,1.0,69.9
2024-10-25,17,Isabella White,Administrative Assistant,Administration,2,1062,4.1,1.0,99.9
2024-10-25,12,John Davis,Office Manager,Administration,4,3096,3.1,1.0,73.2
2024-10-25,16,Emma Taylor,Customer Service Manager,Customer Service,2,446,3.9,1.0,80.5
2024-10-25,7,Benjamin Garcia,Support Specialist,Customer Service,3,1287,3.4,1.0,94.5
2024-10-25,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,4.6,1.0,91.3
2024-10-25,5,Benjamin Garcia,Sales Manager,Sales,9,3159,3.8,1.0,86.4
2024-10-25,1,John Williams,Sales Representative,Sales,13,2587,3.2,1.0,63.3
2024-10-25,20,Emma Robinson,Warehouse Associate,Warehouse,2,462,3.2,1.0,80.8
2024-10-25,18,Isabella Williams,Sales Associate,Sales,13,11544,4.4,1.0,78.5
2024-10-25,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,4.5,1.0,80.9
2024-10-26,10,Ethan Garcia,Administrative Assistant,Administration,5,3535,3.9,1.0,80.8
2024-10-26,2,Alexander Martin,Receptionist,Administration,0,0,4.3,1.0,84.1
2024-10-26,17,Isabella White,Administrative Assistant,Administration,0,0,4.2,1.0,78.5
2024-10-26,16,Emma Taylor,Customer Service Manager,Customer Service,5,2975,4.5,1.0,63.0
2024-10-26,11,Sophia Brown,Marketing Coordinator,Marketing,1,880,3.4,1.0,76.1
2024-10-26,1,John Williams,Sales Representative,Sales,16,14832,3.8,1.0,90.2
2024-10-26,13,Olivia Moore,Customer Service Manager,Customer Service,5,2555,3.6,1.0,73.9
2024-10-26,7,Benjamin Garcia,Support Specialist,Customer Service,4,1840,3.2,1.0,94.2
2024-10-26,12,John Davis,Office Manager,Administration,1,963,4.9,1.0,88.9
2024-10-26,6,Evelyn Brown,Digital Marketer,Marketing,4,852,3.1,1.0,72.9
2024-10-26,19,James Miller,Marketing Specialist,Marketing,0,0,4.3,1.0,90.4
2024-10-26,20,Emma Robinson,Warehouse Associate,Warehouse,2,568,4.9,1.0,89.7
2024-10-26,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.1,1.0,80.3
2024-10-26,5,Benjamin Garcia,Sales Manager,Sales,1,433,4.1,1.0,84.6
2024-10-26,8,Isabella Miller,Warehouse Manager,Warehouse,4,1876,5.0,1.0,63.8
2024-10-26,15,William Thompson,Office Manager,Administration,4,1552,3.3,1.0,87.3
2024-10-26,14,Ethan White,Warehouse Associate,Warehouse,3,447,3.7,1.0,86.7
2024-10-26,18,Isabella Williams,Sales Associate,Sales,18,5616,3.6,1.0,83.9
2024-10-26,9,Charlotte White,Administrative Assistant,Administration,3,1935,3.4,1.0,76.9
2024-10-26,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,4.9,1.0,90.2
2024-10-27,16,Emma Taylor,Customer Service Manager,Customer Service,4,1840,4.3,1.0,74.9
2024-10-27,10,Ethan Garcia,Administrative Assistant,Administration,3,1395,3.5,1.0,70.7
2024-10-27,2,Alexander Martin,Receptionist,Administration,0,0,3.7,1.0,78.4
2024-10-27,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,873,3.0,1.0,67.2
2024-10-27,20,Emma Robinson,Warehouse Associate,Warehouse,2,626,3.9,1.0,91.7
2024-10-27,7,Benjamin Garcia,Support Specialist,Customer Service,3,2007,3.4,1.0,80.6
2024-10-27,6,Evelyn Brown,Digital Marketer,Marketing,5,1595,4.0,1.0,61.4
2024-10-27,19,James Miller,Marketing Specialist,Marketing,3,411,4.1,1.0,94.3
2024-10-27,17,Isabella White,Administrative Assistant,Administration,1,990,3.7,1.0,62.8
2024-10-27,5,Benjamin Garcia,Sales Manager,Sales,16,9472,3.1,1.0,73.5
2024-10-28,16,Emma Taylor,Customer Service Manager,Customer Service,2,426,4.8,1.0,90.2
2024-10-28,15,William Thompson,Office Manager,Administration,0,0,3.2,1.0,69.0
2024-10-28,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,1268,4.3,1.0,77.9
2024-10-28,1,John Williams,Sales Representative,Sales,9,4140,3.8,1.0,75.8
2024-10-28,10,Ethan Garcia,Administrative Assistant,Administration,5,1025,3.6,1.0,90.3
2024-10-28,17,Isabella White,Administrative Assistant,Administration,2,1064,3.6,1.0,67.5
2024-10-28,6,Evelyn Brown,Digital Marketer,Marketing,0,0,3.2,1.0,68.2
2024-10-28,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.4,1.0,84.2
2024-10-28,9,Charlotte White,Administrative Assistant,Administration,5,4570,3.6,1.0,93.3
2024-10-28,14,Ethan White,Warehouse Associate,Warehouse,3,1839,4.7,1.0,68.8
2024-10-28,8,Isabella Miller,Warehouse Manager,Warehouse,2,742,4.2,1.0,91.4
2024-10-29,15,William Thompson,Office Manager,Administration,5,1425,3.1,1.0,75.6
2024-10-29,7,Benjamin Garcia,Support Specialist,Customer Service,1,322,4.3,1.0,93.0
2024-10-29,8,Isabella Miller,Warehouse Manager,Warehouse,2,1794,4.2,1.0,91.8
2024-10-29,5,Benjamin Garcia,Sales Manager,Sales,14,2940,3.6,1.0,87.6
2024-10-29,9,Charlotte White,Administrative Assistant,Administration,2,474,4.7,1.0,89.7
2024-10-29,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,4.8,1.0,74.0
2024-10-29,2,Alexander Martin,Receptionist,Administration,2,964,4.1,1.0,83.5
2024-10-29,18,Isabella Williams,Sales Associate,Sales,8,2048,3.5,1.0,70.8
2024-10-29,3,Mia Wilson,Marketing Coordinator,Marketing,4,3936,4.5,1.0,86.4
2024-10-29,6,Evelyn Brown,Digital Marketer,Marketing,2,444,3.3,1.0,88.5
2024-10-29,1,John Williams,Sales Representative,Sales,8,880,4.4,1.0,83.1
2024-10-29,12,John Davis,Office Manager,Administration,2,1982,4.4,1.0,65.8
2024-10-29,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,3.5,1.0,78.2
2024-10-30,20,Emma Robinson,Warehouse Associate,Warehouse,1,779,3.1,1.0,62.9
2024-10-30,9,Charlotte White,Administrative Assistant,Administration,5,3030,4.8,1.0,83.8
2024-10-30,18,Isabella Williams,Sales Associate,Sales,14,1694,3.7,1.0,67.1
2024-10-30,5,Benjamin Garcia,Sales Manager,Sales,3,843,3.2,1.0,87.2
2024-10-30,7,Benjamin Garcia,Support Specialist,Customer Service,4,3308,4.5,1.0,75.3
2024-10-30,16,Emma Taylor,Customer Service Manager,Customer Service,1,731,4.6,1.0,81.5
2024-10-30,3,Mia Wilson,Marketing Coordinator,Marketing,5,3085,3.6,1.0,88.2
2024-10-30,6,Evelyn Brown,Digital Marketer,Marketing,0,0,3.6,1.0,83.4
2024-10-30,1,John Williams,Sales Representative,Sales,2,1348,3.3,1.0,85.0
2024-10-30,12,John Davis,Office Manager,Administration,0,0,3.9,1.0,87.6
2024-10-30,15,William Thompson,Office Manager,Administration,1,610,3.7,1.0,94.9
2024-10-31,8,Isabella Miller,Warehouse Manager,Warehouse,5,975,4.7,1.0,60.7
2024-10-31,1,John Williams,Sales Representative,Sales,7,3927,4.8,1.0,99.9
2024-10-31,12,John Davis,Office Manager,Administration,5,4870,4.5,1.0,89.0
2024-10-31,4,Isabella Garcia,Shipping Coordinator,Warehouse,1,648,3.7,1.0,79.3
2024-10-31,2,Alexander Martin,Receptionist,Administration,3,2811,3.6,1.0,89.7
2024-10-31,3,Mia Wilson,Marketing Coordinator,Marketing,5,2615,3.5,1.0,68.8
2024-10-31,14,Ethan White,Warehouse Associate,Warehouse,1,350,3.6,1.0,67.5
2024-10-31,7,Benjamin Garcia,Support Specialist,Customer Service,1,470,3.0,1.0,79.8
2024-10-31,18,Isabella Williams,Sales Associate,Sales,2,376,4.9,1.0,70.0
2024-10-31,20,Emma Robinson,Warehouse Associate,Warehouse,1,818,4.3,1.0,87.9
2024-11-01,17,Isabella White,Administrative Assistant,Administration,1,770,3.2,1.0,77.0
2024-11-01,10,Ethan Garcia,Administrative Assistant,Administration,3,1107,4.2,1.0,68.2
2024-11-01,15,William Thompson,Office Manager,Administration,5,3915,4.7,1.0,99.1
2024-11-01,7,Benjamin Garcia,Support Specialist,Customer Service,3,1065,3.8,1.0,77.7
2024-11-01,19,James Miller,Marketing Specialist,Marketing,1,143,4.5,1.0,67.2
2024-11-01,5,Benjamin Garcia,Sales Manager,Sales,1,567,5.0,1.0,91.0
2024-11-01,13,Olivia Moore,Customer Service Manager,Customer Service,3,2397,3.0,1.0,68.7
2024-11-01,18,Isabella Williams,Sales Associate,Sales,18,2430,4.0,1.0,93.4
2024-11-01,16,Emma Taylor,Customer Service Manager,Customer Service,4,1908,3.6,1.0,67.9
2024-11-01,8,Isabella Miller,Warehouse Manager,Warehouse,1,791,3.6,1.0,62.9
2024-11-01,14,Ethan White,Warehouse Associate,Warehouse,1,597,3.7,1.0,71.0
2024-11-02,19,James Miller,Marketing Specialist,Marketing,4,884,3.7,1.0,96.4
2024-11-02,11,Sophia Brown,Marketing Coordinator,Marketing,3,1200,3.1,1.0,79.6
2024-11-02,2,Alexander Martin,Receptionist,Administration,1,495,3.6,1.0,63.4
2024-11-02,14,Ethan White,Warehouse Associate,Warehouse,4,3144,3.2,1.0,89.9
2024-11-02,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.9,1.0,76.2
2024-11-02,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,435,4.3,1.0,60.5
2024-11-02,1,John Williams,Sales Representative,Sales,8,6872,3.4,1.0,98.2
2024-11-02,6,Evelyn Brown,Digital Marketer,Marketing,1,960,3.6,1.0,95.9
2024-11-02,8,Isabella Miller,Warehouse Manager,Warehouse,4,972,3.5,1.0,79.3
2024-11-02,9,Charlotte White,Administrative Assistant,Administration,4,832,4.8,1.0,71.8
2024-11-02,15,William Thompson,Office Manager,Administration,4,2556,4.8,1.0,83.8
2024-11-02,12,John Davis,Office Manager,Administration,0,0,4.3,1.0,74.4
2024-11-02,10,Ethan Garcia,Administrative Assistant,Administration,1,440,4.9,1.0,71.8
2024-11-02,7,Benjamin Garcia,Support Specialist,Customer Service,5,845,4.3,1.0,78.4
2024-11-02,16,Emma Taylor,Customer Service Manager,Customer Service,5,3760,4.5,1.0,76.0
2024-11-02,3,Mia Wilson,Marketing Coordinator,Marketing,1,529,3.8,1.0,78.2
2024-11-02,5,Benjamin Garcia,Sales Manager,Sales,9,2610,3.5,1.0,88.6
2024-11-02,20,Emma Robinson,Warehouse Associate,Warehouse,4,828,4.9,1.0,82.8
2024-11-02,17,Isabella White,Administrative Assistant,Administration,0,0,4.1,1.0,77.6
2024-11-03,18,Isabella Williams,Sales Associate,Sales,19,14003,4.1,1.0,64.0
2024-11-03,1,John Williams,Sales Representative,Sales,20,11600,4.2,1.0,75.9
2024-11-03,8,Isabella Miller,Warehouse Manager,Warehouse,1,605,4.8,1.0,98.8
2024-11-03,16,Emma Taylor,Customer Service Manager,Customer Service,2,1904,4.0,1.0,69.2
2024-11-03,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,1575,3.9,1.0,95.4
2024-11-03,10,Ethan Garcia,Administrative Assistant,Administration,0,0,3.3,1.0,99.3
2024-11-03,11,Sophia Brown,Marketing Coordinator,Marketing,4,3736,3.5,1.0,74.7
2024-11-03,20,Emma Robinson,Warehouse Associate,Warehouse,2,1222,4.0,1.0,97.6
2024-11-03,13,Olivia Moore,Customer Service Manager,Customer Service,1,228,4.9,1.0,78.0
2024-11-03,5,Benjamin Garcia,Sales Manager,Sales,12,9600,4.6,1.0,85.2
2024-11-03,15,William Thompson,Office Manager,Administration,5,1360,4.6,1.0,92.7
2024-11-03,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,3.7,1.0,64.2
2024-11-03,3,Mia Wilson,Marketing Coordinator,Marketing,2,1364,4.3,1.0,72.0
2024-11-03,6,Evelyn Brown,Digital Marketer,Marketing,3,750,3.5,1.0,62.2
2024-11-04,15,William Thompson,Office Manager,Administration,4,1236,4.6,1.0,73.2
2024-11-04,6,Evelyn Brown,Digital Marketer,Marketing,2,1386,3.7,1.0,96.6
2024-11-04,14,Ethan White,Warehouse Associate,Warehouse,4,3592,4.1,1.0,79.9
2024-11-04,11,Sophia Brown,Marketing Coordinator,Marketing,5,1200,3.8,1.0,87.8
2024-11-04,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,820,3.6,1.0,95.6
2024-11-04,2,Alexander Martin,Receptionist,Administration,2,922,4.6,1.0,97.5
2024-11-04,9,Charlotte White,Administrative Assistant,Administration,0,0,3.9,1.0,69.6
2024-11-04,5,Benjamin Garcia,Sales Manager,Sales,15,1650,4.8,1.0,81.9
2024-11-04,13,Olivia Moore,Customer Service Manager,Customer Service,2,1358,4.3,1.0,71.0
2024-11-04,18,Isabella Williams,Sales Associate,Sales,9,3591,4.1,1.0,78.5
2024-11-04,20,Emma Robinson,Warehouse Associate,Warehouse,4,828,4.9,1.0,91.3
2024-11-04,17,Isabella White,Administrative Assistant,Administration,2,888,4.4,1.0,67.2
2024-11-04,12,John Davis,Office Manager,Administration,4,3552,3.1,1.0,60.3
2024-11-04,16,Emma Taylor,Customer Service Manager,Customer Service,2,620,4.0,1.0,96.3
2024-11-04,1,John Williams,Sales Representative,Sales,3,2517,4.6,1.0,67.0
2024-11-04,7,Benjamin Garcia,Support Specialist,Customer Service,4,1344,3.6,1.0,65.9
2024-11-04,3,Mia Wilson,Marketing Coordinator,Marketing,5,975,4.3,1.0,73.3
2024-11-04,19,James Miller,Marketing Specialist,Marketing,5,1045,3.8,1.0,80.1
2024-11-05,8,Isabella Miller,Warehouse Manager,Warehouse,3,2979,3.9,1.0,94.1
2024-11-05,20,Emma Robinson,Warehouse Associate,Warehouse,5,2495,4.6,1.0,67.0
2024-11-05,5,Benjamin Garcia,Sales Manager,Sales,3,1155,3.7,1.0,81.5
2024-11-05,1,John Williams,Sales Representative,Sales,9,5391,4.2,1.0,69.2
2024-11-05,6,Evelyn Brown,Digital Marketer,Marketing,2,996,3.4,1.0,87.4
2024-11-05,11,Sophia Brown,Marketing Coordinator,Marketing,4,3276,4.1,1.0,63.9
2024-11-05,9,Charlotte White,Administrative Assistant,Administration,1,866,3.4,1.0,96.7
2024-11-05,16,Emma Taylor,Customer Service Manager,Customer Service,2,1466,4.5,1.0,77.5
2024-11-05,3,Mia Wilson,Marketing Coordinator,Marketing,2,916,4.9,1.0,98.0
2024-11-05,10,Ethan Garcia,Administrative Assistant,Administration,1,967,3.0,1.0,68.7
2024-11-05,12,John Davis,Office Manager,Administration,4,3992,3.7,1.0,99.6
2024-11-05,2,Alexander Martin,Receptionist,Administration,1,118,3.9,1.0,65.6
2024-11-05,13,Olivia Moore,Customer Service Manager,Customer Service,5,2280,4.0,1.0,96.1
2024-11-06,8,Isabella Miller,Warehouse Manager,Warehouse,3,2844,4.7,1.0,75.1
2024-11-06,1,John Williams,Sales Representative,Sales,10,1130,3.5,1.0,96.2
2024-11-06,20,Emma Robinson,Warehouse Associate,Warehouse,5,2185,4.1,1.0,62.8
2024-11-06,6,Evelyn Brown,Digital Marketer,Marketing,1,541,4.9,1.0,78.0
2024-11-06,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,4.3,1.0,88.6
2024-11-06,18,Isabella Williams,Sales Associate,Sales,14,4676,4.3,1.0,91.6
2024-11-06,5,Benjamin Garcia,Sales Manager,Sales,14,12138,3.3,1.0,69.0
2024-11-06,15,William Thompson,Office Manager,Administration,5,3415,4.4,1.0,69.3
2024-11-06,11,Sophia Brown,Marketing Coordinator,Marketing,2,1626,3.4,1.0,83.9
2024-11-06,7,Benjamin Garcia,Support Specialist,Customer Service,1,790,3.9,1.0,95.4
2024-11-06,12,John Davis,Office Manager,Administration,1,606,4.0,1.0,78.5
2024-11-06,19,James Miller,Marketing Specialist,Marketing,4,2056,3.4,1.0,71.8
2024-11-06,17,Isabella White,Administrative Assistant,Administration,0,0,4.4,1.0,83.2
2024-11-06,3,Mia Wilson,Marketing Coordinator,Marketing,4,1840,4.1,1.0,85.9
2024-11-06,9,Charlotte White,Administrative Assistant,Administration,3,1347,4.1,1.0,87.7
2024-11-06,13,Olivia Moore,Customer Service Manager,Customer Service,2,472,3.7,1.0,62.3
2024-11-06,10,Ethan Garcia,Administrative Assistant,Administration,2,1012,3.5,1.0,73.4
2024-11-06,4,Isabella Garcia,Shipping Coordinator,Warehouse,4,1280,4.9,1.0,75.8
2024-11-07,11,Sophia Brown,Marketing Coordinator,Marketing,5,3770,3.8,1.0,97.1
2024-11-07,6,Evelyn Brown,Digital Marketer,Marketing,3,468,4.3,1.0,89.9
2024-11-07,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,3.1,1.0,78.7
2024-11-07,8,Isabella Miller,Warehouse Manager,Warehouse,3,2025,4.3,1.0,89.7
2024-11-07,19,James Miller,Marketing Specialist,Marketing,0,0,4.6,1.0,86.1
2024-11-07,15,William Thompson,Office Manager,Administration,1,783,3.9,1.0,77.4
2024-11-07,13,Olivia Moore,Customer Service Manager,Customer Service,5,4895,3.3,1.0,94.5
2024-11-07,3,Mia Wilson,Marketing Coordinator,Marketing,1,230,4.3,1.0,62.7
2024-11-07,10,Ethan Garcia,Administrative Assistant,Administration,0,0,4.0,1.0,79.0
2024-11-07,5,Benjamin Garcia,Sales Manager,Sales,20,6860,3.8,1.0,75.4
2024-11-07,2,Alexander Martin,Receptionist,Administration,2,1358,3.5,1.0,69.3
